date,ticker,liquidity_tier,market_cap_bucket,region,sector,return,realized_vol,turnover_usd_m,spread_bps,stress_regime,log_turnover
2024-11-01,STK12,Medium,Mid,Asia,Tech,0.08818,0.03475,66.63,28.31,Stress,4.199154926574446
2024-11-01,STK13,Low,Mid,US,Tech,0.00771,0.03672,21.9,41.63,Stress,3.086486636822455
2024-11-01,STK14,Medium,Mid,US,Healthcare,0.00738,0.03465,61.22,27.75,Stress,4.114473933517266
2024-11-01,STK15,High,Mid,Asia,Healthcare,-0.01866,0.033,87.64,23.17,Stress,4.473237514727265
2024-11-01,STK16,High,Mid,Asia,Financials,-0.0363,0.03494,116.42,21.13,Stress,4.75720434184359
2024-11-01,STK17,Medium,Small,Asia,Tech,-0.02327,0.04336,77.55,30.4,Stress,4.350922889622548
2024-11-01,STK18,Low,Large,Asia,Industrials,-0.02842,0.02543,28.11,36.34,Stress,3.3361253849184407
2024-11-01,STK19,High,Large,Europe,Financials,-0.04225,0.0306,129.52,18.86,Stress,4.86383530936938
2024-11-01,STK20,Medium,Small,US,Tech,0.00608,0.04152,48.89,31.17,Stress,3.889572876590554
2024-11-01,STK21,Medium,Mid,Asia,Industrials,0.02404,0.03766,46.78,29.83,Stress,3.845455761156033
2024-11-01,STK22,High,Mid,Europe,Industrials,-0.02718,0.03263,186.63,18.9,Stress,5.229128047195038
2024-11-01,STK23,Medium,Mid,Europe,Tech,0.02445,0.0294,47.92,27.01,Stress,3.869532953807194
2024-11-01,STK24,Medium,Small,US,Financials,-0.04863,0.04005,49.63,28.26,Stress,3.9045954895993495
2024-11-01,STK25,High,Small,Asia,Tech,0.05019,0.04144,175.51,22.91,Stress,5.167696021339599
2024-11-01,STK26,Medium,Small,Europe,Industrials,0.0576,0.03766,52.24,29.0,Stress,3.955848484968176
2024-11-01,STK27,Medium,Large,Asia,Industrials,0.05707,0.03091,36.74,29.26,Stress,3.6038660797869797
2024-11-01,STK28,Medium,Large,US,Tech,0.05847,0.02976,46.03,28.41,Stress,3.82929335782915
2024-11-01,STK29,Low,Small,Asia,Industrials,0.01741,0.04306,15.36,44.59,Stress,2.731766727719526
2024-11-01,STK30,Medium,Small,Asia,Industrials,0.04951,0.03765,79.5,29.26,Stress,4.375757021660286
2024-11-04,STK01,High,Mid,Europe,Healthcare,0.05889,0.03987,112.57,23.72,Stress,4.7235752503667126
2024-11-04,STK02,Medium,Small,Europe,Healthcare,-0.00057,0.04039,40.91,31.71,Stress,3.711374531941307
2024-11-04,STK03,High,Large,Europe,Tech,0.02628,0.03818,115.07,22.99,Stress,4.745540638835367
2024-11-04,STK04,Medium,Mid,US,Healthcare,0.00834,0.0393,36.83,33.85,Stress,3.606312730456974
2024-11-04,STK05,Medium,Large,Europe,Financials,0.03046,0.03065,62.31,27.64,Stress,4.132121926556131
2024-11-04,STK06,Low,Mid,Asia,Tech,0.01912,0.04145,21.84,40.18,Stress,3.083743150876704
2024-11-04,STK07,High,Mid,US,Healthcare,0.02143,0.03374,190.79,20.31,Stress,5.251173346739219
2024-11-04,STK08,Medium,Large,Europe,Healthcare,0.02342,0.0327,50.93,27.06,Stress,3.9304521408965134
2024-11-04,STK09,High,Small,Europe,Financials,-0.00991,0.04281,170.63,23.11,Stress,5.139497469539173
2024-11-04,STK10,Low,Small,Asia,Industrials,0.03151,0.04478,23.94,41.83,Stress,3.1755507001298273
2024-11-04,STK11,High,Large,Europe,Financials,0.01986,0.03386,161.31,21.35,Stress,5.083327979489696
2024-11-04,STK12,Medium,Mid,Asia,Tech,-0.01848,0.03744,47.28,29.98,Stress,3.856087373097843
2024-11-04,STK13,Low,Mid,US,Tech,-0.0252,0.04305,23.43,40.86,Stress,3.1540172525197043
2024-11-04,STK14,Medium,Mid,US,Healthcare,-0.00218,0.03567,75.32,29.18,Stress,4.3217457037889515
2024-11-04,STK15,High,Mid,Asia,Healthcare,0.02055,0.03954,137.75,24.15,Stress,4.925440448033024
2024-11-04,STK16,High,Mid,Asia,Financials,0.02711,0.04077,134.21,22.73,Stress,4.899405737409714
2024-11-04,STK17,Medium,Small,Asia,Tech,0.00799,0.04932,75.95,33.96,Stress,4.330075229041782
2024-11-04,STK18,Low,Large,Asia,Industrials,-0.05914,0.03176,18.48,41.63,Stress,2.916689066213538
2024-11-04,STK19,High,Large,Europe,Financials,-0.00277,0.03918,115.63,25.51,Stress,4.75039543814087
2024-11-04,STK20,Medium,Small,US,Tech,-0.01625,0.04684,104.56,30.57,Stress,4.649761069315966
2024-11-04,STK21,Medium,Mid,Asia,Industrials,-0.0203,0.03659,44.84,28.93,Stress,3.8031005982039594
2024-11-04,STK22,High,Mid,Europe,Industrials,-0.03128,0.03492,133.58,22.39,Stress,4.89470054929749
2024-11-04,STK23,Medium,Mid,Europe,Tech,0.07376,0.03818,81.87,27.14,Stress,4.405132623388357
2024-11-04,STK24,Medium,Small,US,Financials,0.06757,0.04265,60.57,32.06,Stress,4.103799720992856
2024-11-04,STK25,High,Small,Asia,Tech,-0.02649,0.04608,118.36,24.17,Stress,4.773730827532009
2024-11-04,STK26,Medium,Small,Europe,Industrials,-0.05254,0.05034,52.34,33.3,Stress,3.9577608971019997
2024-11-04,STK27,Medium,Large,Asia,Industrials,-0.00785,0.0312,57.98,27.0,Stress,4.06009812349351
2024-11-04,STK28,Medium,Large,US,Tech,-0.02579,0.03023,56.55,29.02,Stress,4.03512520256213
2024-11-04,STK29,Low,Small,Asia,Industrials,-0.09048,0.04736,9.69,45.51,Stress,2.2710944259026746
2024-11-04,STK30,Medium,Small,Asia,Industrials,0.01399,0.04838,71.75,30.64,Stress,4.273187854639731
2024-11-05,STK01,High,Mid,Europe,Healthcare,-0.02515,0.02799,109.33,13.98,Calm,4.694370831446394
2024-11-05,STK02,Medium,Small,Europe,Healthcare,-0.01955,0.03222,83.65,23.58,Calm,4.426641427432833
2024-11-05,STK03,High,Large,Europe,Tech,-0.00322,0.02712,133.92,14.69,Calm,4.897242606741165
2024-11-05,STK04,Medium,Mid,US,Healthcare,-0.04321,0.02692,48.64,23.93,Calm,3.8844462376579116
2024-11-05,STK05,Medium,Large,Europe,Financials,0.00522,0.01562,41.19,19.77,Calm,3.718195508447989
2024-11-05,STK06,Low,Mid,Asia,Tech,-0.00811,0.02583,36.68,32.31,Calm,3.602231647388264
2024-11-05,STK07,High,Mid,US,Healthcare,-0.00975,0.02179,158.48,15.87,Calm,5.0656284023902955
2024-11-05,STK08,Medium,Large,Europe,Healthcare,0.03799,0.02612,41.46,24.28,Calm,3.7247291070076334
2024-11-05,STK09,High,Small,Europe,Financials,0.0213,0.02584,139.8,12.49,Calm,4.94021282979971
2024-11-05,STK10,Low,Small,Asia,Industrials,0.02982,0.02662,22.82,35.38,Calm,3.1276373444339294
2024-11-05,STK11,High,Large,Europe,Financials,-0.00168,0.02259,122.7,14.54,Calm,4.809742351716865
2024-11-05,STK12,Medium,Mid,Asia,Tech,-0.01622,0.02057,46.95,20.91,Calm,3.849083205654272
2024-11-05,STK13,Low,Mid,US,Tech,-0.00576,0.0187,14.39,29.78,Calm,2.6665335208992764
2024-11-05,STK14,Medium,Mid,US,Healthcare,-0.00306,0.025,25.31,24.06,Calm,3.2311995745570328
2024-11-05,STK15,High,Mid,Asia,Healthcare,-0.01987,0.02039,108.63,15.77,Calm,4.68794761244566
2024-11-05,STK16,High,Mid,Asia,Financials,0.02436,0.02416,131.95,14.37,Calm,4.882423062949333
2024-11-05,STK17,Medium,Small,Asia,Tech,0.03153,0.03113,46.48,27.07,Calm,3.8390221125436557
2024-11-05,STK18,Low,Large,Asia,Industrials,-0.0146,0.01486,17.96,34.78,Calm,2.8881470628740535
2024-11-05,STK19,High,Large,Europe,Financials,0.01603,0.02012,164.6,14.79,Calm,5.103518288242969
2024-11-05,STK20,Medium,Small,US,Tech,0.01397,0.03214,49.82,23.45,Calm,3.9084165098340344
2024-11-05,STK21,Medium,Mid,Asia,Industrials,-0.00865,0.02271,43.89,23.76,Calm,3.7816865037001426
2024-11-05,STK22,High,Mid,Europe,Industrials,-0.05278,0.02904,129.02,16.55,Calm,4.859967431104096
2024-11-05,STK23,Medium,Mid,Europe,Tech,0.02991,0.03028,49.43,21.17,Calm,3.9005575273188677
2024-11-05,STK24,Medium,Small,US,Financials,-0.07588,0.02977,39.22,25.29,Calm,3.6691868207682004
2024-11-05,STK25,High,Small,Asia,Tech,0.06224,0.02778,112.27,17.57,Calm,4.720906684470688
2024-11-05,STK26,Medium,Small,Europe,Industrials,0.00014,0.02919,55.53,26.69,Calm,4.016923415253516
2024-11-05,STK27,Medium,Large,Asia,Industrials,-0.01521,0.02133,36.33,24.3,Calm,3.5926438462331105
2024-11-05,STK28,Medium,Large,US,Tech,-0.009,0.02073,52.56,21.22,Calm,3.961955374176355
2024-11-05,STK29,Low,Small,Asia,Industrials,-0.00537,0.03065,30.72,37.65,Calm,3.4249139082794713
2024-11-05,STK30,Medium,Small,Asia,Industrials,0.00368,0.02857,40.44,27.0,Calm,3.6998193941522706
2024-11-06,STK01,High,Mid,Europe,Healthcare,-0.04539,0.041,244.56,22.72,Stress,5.499460677582579
2024-11-06,STK02,Medium,Small,Europe,Healthcare,0.0775,0.05048,72.19,33.01,Stress,4.279301532151069
2024-11-06,STK03,High,Large,Europe,Tech,0.03287,0.03645,208.47,22.16,Stress,5.339795145994346
2024-11-06,STK04,Medium,Mid,US,Healthcare,-0.01591,0.04049,53.1,29.88,Stress,3.9721769282478934
2024-11-06,STK05,Medium,Large,Europe,Financials,0.01435,0.0357,51.4,29.37,Stress,3.9396381724611196
2024-11-06,STK06,Low,Mid,Asia,Tech,-0.01114,0.03952,24.36,40.75,Stress,3.192942442841696
2024-11-06,STK07,High,Mid,US,Healthcare,0.00338,0.03389,136.64,20.36,Stress,4.91734973004026
2024-11-06,STK08,Medium,Large,Europe,Healthcare,-0.00758,0.03276,34.5,31.46,Stress,3.5409593240373143
2024-11-06,STK09,High,Small,Europe,Financials,-0.05672,0.04925,123.42,27.99,Stress,4.815593172892921
2024-11-06,STK10,Low,Small,Asia,Industrials,-0.01133,0.04543,17.53,47.07,Stress,2.863913698933143
2024-11-06,STK11,High,Large,Europe,Financials,0.01936,0.03739,157.59,22.35,Stress,5.05999672363398
2024-11-06,STK12,Medium,Mid,Asia,Tech,0.02232,0.04298,68.07,30.64,Stress,4.22053658745986
2024-11-06,STK13,Low,Mid,US,Tech,-0.04896,0.04465,20.76,41.05,Stress,3.033028058297688
2024-11-06,STK14,Medium,Mid,US,Healthcare,-0.00085,0.03584,46.21,28.05,Stress,3.833196224882175
2024-11-06,STK15,High,Mid,Asia,Healthcare,0.03941,0.03965,149.38,22.19,Stress,5.0064933949289205
2024-11-06,STK16,High,Mid,Asia,Financials,-0.01416,0.04051,209.07,24.02,Stress,5.342669124118538
2024-11-06,STK17,Medium,Small,Asia,Tech,0.03517,0.04882,61.68,33.18,Stress,4.1219597292550745
2024-11-06,STK18,Low,Large,Asia,Industrials,-0.02945,0.03453,23.64,39.95,Stress,3.1629401925378975
2024-11-06,STK19,High,Large,Europe,Financials,0.03091,0.02847,118.38,20.42,Stress,4.773899789262579
2024-11-06,STK20,Medium,Small,US,Tech,-0.00851,0.04729,53.71,31.2,Stress,3.983599203917368
2024-11-06,STK21,Medium,Mid,Asia,Industrials,0.04946,0.03598,33.94,27.84,Stress,3.52459425980608
2024-11-06,STK22,High,Mid,Europe,Industrials,-0.06196,0.04448,170.0,24.22,Stress,5.135798437050262
2024-11-06,STK23,Medium,Mid,Europe,Tech,0.02647,0.03842,67.12,30.18,Stress,4.206482062158951
2024-11-06,STK24,Medium,Small,US,Financials,0.13616,0.04853,93.62,31.08,Stress,4.539244035871924
2024-11-06,STK25,High,Small,Asia,Tech,0.02133,0.03885,115.9,23.35,Stress,4.752727750345706
2024-11-06,STK26,Medium,Small,Europe,Industrials,-0.02411,0.04436,50.89,33.93,Stress,3.9296664406007413
2024-11-06,STK27,Medium,Large,Asia,Industrials,0.03486,0.03185,87.9,28.0,Stress,4.476199804691132
2024-11-06,STK28,Medium,Large,US,Tech,-0.05373,0.03549,40.83,29.3,Stress,3.709417105331484
2024-11-06,STK29,Low,Small,Asia,Industrials,-0.00422,0.04563,27.13,44.18,Stress,3.3006401266708405
2024-11-06,STK30,Medium,Small,Asia,Industrials,0.03181,0.04715,45.95,33.4,Stress,3.827553848801696
2024-11-07,STK01,High,Mid,Europe,Healthcare,-0.02046,0.02487,158.89,15.46,Calm,5.068212138900275
2024-11-07,STK02,Medium,Small,Europe,Healthcare,-0.03004,0.02981,56.83,22.54,Calm,4.04006435530903
2024-11-07,STK03,High,Large,Europe,Tech,0.01388,0.02085,148.65,16.88,Calm,5.001594549444107
2024-11-07,STK04,Medium,Mid,US,Healthcare,-0.03941,0.01965,82.43,21.41,Calm,4.411949448325136
2024-11-07,STK05,Medium,Large,Europe,Financials,-0.03852,0.01619,43.78,21.17,Calm,3.779177092094717
2024-11-07,STK06,Low,Mid,Asia,Tech,0.01712,0.02292,24.07,29.91,Calm,3.1809662517949806
2024-11-07,STK07,High,Mid,US,Healthcare,-0.02232,0.02588,97.92,14.79,Calm,4.584150818764016
2024-11-07,STK08,Medium,Large,Europe,Healthcare,-0.01373,0.01126,45.62,18.97,Calm,3.820346216856242
2024-11-07,STK09,High,Small,Europe,Financials,-0.01294,0.0322,124.14,17.98,Calm,4.821409960985506
2024-11-07,STK10,Low,Small,Asia,Industrials,0.02398,0.03151,27.34,34.92,Calm,3.3083508312958037
2024-11-07,STK11,High,Large,Europe,Financials,-0.01569,0.0216,134.32,16.63,Calm,4.900225012769285
2024-11-07,STK12,Medium,Mid,Asia,Tech,-0.006,0.02202,40.76,22.79,Calm,3.707701208354524
2024-11-07,STK13,Low,Mid,US,Tech,-0.00697,0.02119,30.01,34.49,Calm,3.4015306594522756
2024-11-07,STK14,Medium,Mid,US,Healthcare,0.00807,0.01918,78.87,20.64,Calm,4.3678009274099
2024-11-07,STK15,High,Mid,Asia,Healthcare,0.01599,0.0236,99.06,15.02,Calm,4.595725727160092
2024-11-07,STK16,High,Mid,Asia,Financials,-0.02319,0.02194,134.83,14.73,Calm,4.904014725645983
2024-11-07,STK17,Medium,Small,Asia,Tech,0.01895,0.03414,57.43,25.12,Calm,4.0505668148762055
2024-11-07,STK18,Low,Large,Asia,Industrials,0.00173,0.0139,17.5,29.8,Calm,2.8622008809294686
2024-11-07,STK19,High,Large,Europe,Financials,-0.03033,0.02026,125.35,15.73,Calm,4.831109824604303
2024-11-07,STK20,Medium,Small,US,Tech,-0.03536,0.02688,54.9,23.08,Calm,4.005513348515485
2024-11-07,STK21,Medium,Mid,Asia,Industrials,-0.04055,0.02687,72.8,22.85,Calm,4.28771595520264
2024-11-07,STK22,High,Mid,Europe,Industrials,0.03201,0.02376,131.75,14.92,Calm,4.880906187421472
2024-11-07,STK23,Medium,Mid,Europe,Tech,0.00633,0.02293,83.77,21.98,Calm,4.428074948165718
2024-11-07,STK24,Medium,Small,US,Financials,-0.00243,0.03204,72.58,24.87,Calm,4.284689401784925
2024-11-07,STK25,High,Small,Asia,Tech,0.00476,0.0273,91.4,13.73,Calm,4.515245478460105
2024-11-07,STK26,Medium,Small,Europe,Industrials,-0.00315,0.02812,45.53,24.66,Calm,3.818371449346691
2024-11-07,STK27,Medium,Large,Asia,Industrials,-0.0314,0.02497,42.89,21.49,Calm,3.758638698528789
2024-11-07,STK28,Medium,Large,US,Tech,-0.02282,0.02145,66.01,20.25,Calm,4.189806245700679
2024-11-07,STK29,Low,Small,Asia,Industrials,-0.01934,0.03387,13.78,39.16,Calm,2.6232182655855123
2024-11-07,STK30,Medium,Small,Asia,Industrials,-0.009,0.03047,64.79,24.09,Calm,4.171151270461866
2024-11-08,STK01,High,Mid,Europe,Healthcare,-0.07053,0.04101,353.53,20.71,Stress,5.867968347365164
2024-11-08,STK02,Medium,Small,Europe,Healthcare,-0.05396,0.04913,57.14,33.38,Stress,4.045504396802627
2024-11-08,STK03,High,Large,Europe,Tech,0.00842,0.03631,157.85,21.42,Stress,5.061645215004001
2024-11-08,STK04,Medium,Mid,US,Healthcare,-0.04462,0.03606,63.58,30.34,Stress,4.152298955482657
2024-11-08,STK05,Medium,Large,Europe,Financials,0.02711,0.03225,77.56,25.68,Stress,4.351051830374451
2024-11-08,STK06,Low,Mid,Asia,Tech,0.03741,0.04031,20.75,43.81,Stress,3.0325462466767075
2024-11-08,STK07,High,Mid,US,Healthcare,-0.04389,0.04098,82.2,24.98,Stress,4.409155302062135
2024-11-08,STK08,Medium,Large,Europe,Healthcare,-0.00898,0.03548,57.71,30.87,Stress,4.055430468722875
2024-11-08,STK09,High,Small,Europe,Financials,0.03195,0.04187,203.31,24.28,Stress,5.314731907816132
2024-11-08,STK10,Low,Small,Asia,Industrials,-0.0704,0.05061,35.45,42.63,Stress,3.5681232529781366
2024-11-08,STK11,High,Large,Europe,Financials,-0.04338,0.03867,131.86,22.71,Stress,4.881740753685154
2024-11-08,STK12,Medium,Mid,Asia,Tech,-0.05816,0.04189,63.69,30.05,Stress,4.1540275643832745
2024-11-08,STK13,Low,Mid,US,Tech,-0.09205,0.04377,24.56,43.94,Stress,3.2011191032789417
2024-11-08,STK14,Medium,Mid,US,Healthcare,0.03802,0.04031,48.15,30.29,Stress,3.8743211382441345
2024-11-08,STK15,High,Mid,Asia,Healthcare,-0.06434,0.04125,141.44,23.58,Stress,4.951875598889333
2024-11-08,STK16,High,Mid,Asia,Financials,0.04268,0.03742,186.36,21.63,Stress,5.227680286948596
2024-11-08,STK17,Medium,Small,Asia,Tech,-0.0212,0.04862,71.76,32.35,Stress,4.27332721775054
2024-11-08,STK18,Low,Large,Asia,Industrials,0.04439,0.03569,27.04,37.56,Stress,3.2973172511747633
2024-11-08,STK19,High,Large,Europe,Financials,-0.00138,0.03464,137.8,21.65,Stress,4.925803358579558
2024-11-08,STK20,Medium,Small,US,Tech,-0.08628,0.0422,59.83,31.13,Stress,4.09150720740194
2024-11-08,STK21,Medium,Mid,Asia,Industrials,0.01083,0.03624,72.06,29.33,Stress,4.277499105319947
2024-11-08,STK22,High,Mid,Europe,Industrials,-0.00523,0.0381,168.38,21.07,Stress,5.126223329909518
2024-11-08,STK23,Medium,Mid,Europe,Tech,0.02738,0.03622,55.31,27.63,Stress,4.012953724006587
2024-11-08,STK24,Medium,Small,US,Financials,-0.04537,0.04744,49.94,33.49,Stress,3.910822284851627
2024-11-08,STK25,High,Small,Asia,Tech,0.02962,0.04604,120.74,25.97,Stress,4.79363947336828
2024-11-08,STK26,Medium,Small,Europe,Industrials,-0.02156,0.05005,58.81,29.09,Stress,4.074311908471865
2024-11-08,STK27,Medium,Large,Asia,Industrials,0.01835,0.04084,53.11,27.93,Stress,3.972365234434308
2024-11-08,STK28,Medium,Large,US,Tech,-0.03196,0.03772,48.03,29.23,Stress,3.871825815676733
2024-11-08,STK29,Low,Small,Asia,Industrials,-0.00046,0.04771,23.37,42.42,Stress,3.1514531485507664
2024-11-08,STK30,Medium,Small,Asia,Industrials,-0.00537,0.04394,83.0,31.51,Stress,4.418840607796598
2024-11-11,STK01,High,Mid,Europe,Healthcare,0.03719,0.02517,115.86,16.69,Calm,4.752382565668478
2024-11-11,STK02,Medium,Small,Europe,Healthcare,0.00663,0.02666,74.7,23.87,Calm,4.3134800921387715
2024-11-11,STK03,High,Large,Europe,Tech,-0.01332,0.0168,128.36,13.03,Calm,4.8548388162416565
2024-11-11,STK04,Medium,Mid,US,Healthcare,-0.00772,0.02373,38.32,22.11,Calm,3.6459719531026598
2024-11-11,STK05,Medium,Large,Europe,Financials,0.01823,0.01403,58.36,18.8,Calm,4.066630723654585
2024-11-11,STK06,Low,Mid,Asia,Tech,0.00084,0.0214,17.89,32.58,Calm,2.884241897520628
2024-11-11,STK07,High,Mid,US,Healthcare,0.04662,0.02226,145.65,14.8,Calm,4.981206483405444
2024-11-11,STK08,Medium,Large,Europe,Healthcare,0.01043,0.0195,38.68,20.03,Calm,3.6553226705850936
2024-11-11,STK09,High,Small,Europe,Financials,0.02306,0.02507,140.4,16.62,Calm,4.944495491591711
2024-11-11,STK10,Low,Small,Asia,Industrials,-0.01551,0.02552,24.93,34.34,Calm,3.2160718975354663
2024-11-11,STK11,High,Large,Europe,Financials,0.00533,0.01765,136.13,12.69,Calm,4.913610311524382
2024-11-11,STK12,Medium,Mid,Asia,Tech,0.0062,0.02647,62.99,22.53,Calm,4.142975983633837
2024-11-11,STK13,Low,Mid,US,Tech,0.00515,0.02052,17.43,31.65,Calm,2.8581928595319295
2024-11-11,STK14,Medium,Mid,US,Healthcare,0.0016,0.02418,48.63,21.16,Calm,3.8842406244156944
2024-11-11,STK15,High,Mid,Asia,Healthcare,0.05355,0.02615,151.45,15.74,Calm,5.020255537473246
2024-11-11,STK16,High,Mid,Asia,Financials,0.02096,0.03023,107.31,16.98,Calm,4.675721841939036
2024-11-11,STK17,Medium,Small,Asia,Tech,0.00944,0.02539,61.21,22.3,Calm,4.114310574862978
2024-11-11,STK18,Low,Large,Asia,Industrials,0.02436,0.0164,16.26,30.16,Calm,2.7887081041196646
2024-11-11,STK19,High,Large,Europe,Financials,-0.04828,0.02095,143.18,14.79,Calm,4.964102579968039
2024-11-11,STK20,Medium,Small,US,Tech,-0.04382,0.02588,46.43,21.47,Calm,3.8379458020318302
2024-11-11,STK21,Medium,Mid,Asia,Industrials,0.01742,0.0192,50.11,20.82,Calm,3.914220588971633
2024-11-11,STK22,High,Mid,Europe,Industrials,0.05098,0.02832,143.63,16.22,Calm,4.967240548443732
2024-11-11,STK23,Medium,Mid,Europe,Tech,0.01412,0.01738,29.44,20.23,Calm,3.3823542938606757
2024-11-11,STK24,Medium,Small,US,Financials,-0.03555,0.02864,37.33,23.07,Calm,3.6197972929264925
2024-11-11,STK25,High,Small,Asia,Tech,0.04319,0.02441,178.32,14.96,Calm,5.183579689077614
2024-11-11,STK26,Medium,Small,Europe,Industrials,0.0224,0.02546,55.97,22.61,Calm,4.024815832903268
2024-11-11,STK27,Medium,Large,Asia,Industrials,-0.02062,0.01889,63.32,20.97,Calm,4.148201235012811
2024-11-11,STK28,Medium,Large,US,Tech,0.01411,0.02033,48.24,20.22,Calm,3.87618855241893
2024-11-11,STK29,Low,Small,Asia,Industrials,-0.04285,0.03089,17.55,35.96,Calm,2.865053949911875
2024-11-11,STK30,Medium,Small,Asia,Industrials,-0.01302,0.02272,46.59,22.83,Calm,3.8413859258287055
2024-11-12,STK01,High,Mid,Europe,Healthcare,0.02323,0.02367,115.07,15.02,Calm,4.745540638835367
2024-11-12,STK02,Medium,Small,Europe,Healthcare,-0.01539,0.02741,47.93,22.48,Calm,3.86974161317154
2024-11-12,STK03,High,Large,Europe,Tech,-0.00022,0.02039,117.62,15.68,Calm,4.76745908903181
2024-11-12,STK04,Medium,Mid,US,Healthcare,-0.00785,0.02595,51.68,24.29,Calm,3.945070859474346
2024-11-12,STK05,Medium,Large,Europe,Financials,0.00966,0.01939,59.63,20.16,Calm,4.0881588031350145
2024-11-12,STK06,Low,Mid,Asia,Tech,-0.01541,0.0313,15.5,38.7,Calm,2.740840023925201
2024-11-12,STK07,High,Mid,US,Healthcare,-0.00427,0.0283,143.64,17.15,Calm,4.967310169357882
2024-11-12,STK08,Medium,Large,Europe,Healthcare,-0.00359,0.01953,41.33,21.21,Calm,3.721588628523641
2024-11-12,STK09,High,Small,Europe,Financials,0.03896,0.03086,85.04,17.77,Calm,4.443121734033692
2024-11-12,STK10,Low,Small,Asia,Industrials,-0.01912,0.03312,19.91,39.73,Calm,2.991222118076105
2024-11-12,STK11,High,Large,Europe,Financials,0.0358,0.02002,84.2,14.24,Calm,4.4331949212482815
2024-11-12,STK12,Medium,Mid,Asia,Tech,0.00903,0.02319,33.78,23.67,Calm,3.519868911379654
2024-11-12,STK13,Low,Mid,US,Tech,-0.00492,0.02678,18.38,33.89,Calm,2.911263116927541
2024-11-12,STK14,Medium,Mid,US,Healthcare,-0.01393,0.02595,48.61,23.17,Calm,3.883829271057364
2024-11-12,STK15,High,Mid,Asia,Healthcare,0.00358,0.02556,120.91,14.99,Calm,4.795046467186156
2024-11-12,STK16,High,Mid,Asia,Financials,0.0116,0.02312,141.19,16.04,Calm,4.950106501021434
2024-11-12,STK17,Medium,Small,Asia,Tech,-0.02021,0.02538,38.89,22.19,Calm,3.660737148167656
2024-11-12,STK18,Low,Large,Asia,Industrials,-0.00791,0.01866,24.95,32.87,Calm,3.2168738221975275
2024-11-12,STK19,High,Large,Europe,Financials,0.02533,0.02206,131.37,14.73,Calm,4.878017769481417
2024-11-12,STK20,Medium,Small,US,Tech,-0.02838,0.0283,50.16,22.05,Calm,3.9152178963246653
2024-11-12,STK21,Medium,Mid,Asia,Industrials,-0.00611,0.0202,38.69,21.61,Calm,3.6555811687124216
2024-11-12,STK22,High,Mid,Europe,Industrials,-0.0267,0.02347,112.28,17.47,Calm,4.720995751493682
2024-11-12,STK23,Medium,Mid,Europe,Tech,0.01058,0.02055,40.07,21.46,Calm,3.6906279246480533
2024-11-12,STK24,Medium,Small,US,Financials,-0.01274,0.03214,62.69,23.9,Calm,4.138201945285877
2024-11-12,STK25,High,Small,Asia,Tech,0.01513,0.03518,60.32,19.52,Calm,4.099663723699701
2024-11-12,STK26,Medium,Small,Europe,Industrials,-0.04875,0.03591,32.68,25.75,Calm,3.486763269991802
2024-11-12,STK27,Medium,Large,Asia,Industrials,0.01796,0.01489,47.03,20.67,Calm,3.8507856959569566
2024-11-12,STK28,Medium,Large,US,Tech,0.0104,0.01869,58.48,20.13,Calm,4.068684815441523
2024-11-12,STK29,Low,Small,Asia,Industrials,-0.04094,0.03375,18.86,38.27,Calm,2.937043277205311
2024-11-12,STK30,Medium,Small,Asia,Industrials,-0.03822,0.03225,64.1,25.15,Calm,4.160444363926624
2024-11-13,STK01,High,Mid,Europe,Healthcare,0.03321,0.02324,135.17,15.21,Calm,4.906533245495736
2024-11-13,STK02,Medium,Small,Europe,Healthcare,0.01518,0.02444,46.61,20.33,Calm,3.8418151103846494
2024-11-13,STK03,High,Large,Europe,Tech,0.00663,0.01999,279.48,14.77,Calm,5.63293073368425
2024-11-13,STK04,Medium,Mid,US,Healthcare,0.00638,0.02309,45.73,22.17,Calm,3.822754537669964
2024-11-13,STK05,Medium,Large,Europe,Financials,0.02181,0.01244,52.0,18.93,Calm,3.9512437185814275
2024-11-13,STK06,Low,Mid,Asia,Tech,0.00163,0.02193,16.35,34.4,Calm,2.7942278973432626
2024-11-13,STK07,High,Mid,US,Healthcare,-0.01271,0.02194,87.89,15.02,Calm,4.4760860325765535
2024-11-13,STK08,Medium,Large,Europe,Healthcare,-0.00391,0.01768,59.44,19.25,Calm,4.084967400409504
2024-11-13,STK09,High,Small,Europe,Financials,0.00745,0.02995,113.12,20.27,Calm,4.728449202148263
2024-11-13,STK10,Low,Small,Asia,Industrials,-0.0203,0.0246,16.05,33.75,Calm,2.775708849576025
2024-11-13,STK11,High,Large,Europe,Financials,0.02279,0.01994,91.76,14.19,Calm,4.5191764728211155
2024-11-13,STK12,Medium,Mid,Asia,Tech,-0.0077,0.02077,58.55,18.93,Calm,4.069881090043726
2024-11-13,STK13,Low,Mid,US,Tech,0.04071,0.01967,21.34,31.46,Calm,3.060583245873607
2024-11-13,STK14,Medium,Mid,US,Healthcare,0.0054,0.01741,65.75,20.89,Calm,4.185859671057874
2024-11-13,STK15,High,Mid,Asia,Healthcare,-0.00466,0.02249,192.39,17.49,Calm,5.259524561828881
2024-11-13,STK16,High,Mid,Asia,Financials,0.01056,0.0228,105.39,13.82,Calm,4.657667754945845
2024-11-13,STK17,Medium,Small,Asia,Tech,0.00823,0.02908,33.1,24.86,Calm,3.4995332823830174
